"zcta5","state","puma2k","stab","zipname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"ZIP Census Tabulation Area","FIPS state","puma2k","State Postal Code","zipname","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","zcta5 to puma2k alloc factor","puma2k to zcta5 alloc factor"
"75791","48","01400","TX","Whitehouse, TX","4801400",-95.22167,32.222939,13125,1,0.062585 
"75792","48","01400","TX","Winona, TX","4801400",-95.103103,32.468355,3518,1,0.016775 
"75801","48","01800","TX","Palestine, TX","4801800",-95.614788,31.741042,16799,1,0.122554 
"75803","48","01800","TX","Palestine, TX","4801800",-95.710052,31.788607,22397,1,0.163393 
"75831","48","01900","TX","Buffalo, TX","4801900",-96.079291,31.579567,888,0.164872,0.006172 
"75831","48","03900","TX","Buffalo, TX","4803900",-96.039352,31.434042,4498,0.835128,0.029397 
"75832","48","01800","TX","Cayuga, TX (PO Boxes)","4801800",-95.978299,31.941324,66,1,0.000481 
"75833","48","03900","TX","Centerville, TX","4803900",-95.900641,31.264269,3324,1,0.021724 
"75835","48","04100","TX","Crockett, TX","4804100",-95.465547,31.316314,12012,1,0.067494 
"75838","48","01900","TX","Donie, TX","4801900",-96.260416,31.484481,666,1,0.004629 
"75839","48","01800","TX","Elkhart, TX","4801800",-95.563986,31.624842,5034,0.993095,0.036725 
"75839","48","04100","TX","Elkhart, TX","4804100",-95.584125,31.545751,35,0.006905,0.000197 
"75840","48","01900","TX","Fairfield, TX","4801900",-96.15249,31.728467,7076,1,0.049178 
"75844","48","01800","TX","Grapeland, TX","4801800",-95.391649,31.607092,695,0.121546,0.00507 
"75844","48","04100","TX","Grapeland, TX","4804100",-95.466391,31.487899,5023,0.878454,0.028224 
"75845","48","04100","TX","Groveton, TX","4804100",-95.11536,31.095821,3259,1,0.018312 
"75846","48","01900","TX","Jewett, TX","4801900",-96.312962,31.405634,437,0.16078,0.003037 
"75846","48","03900","TX","Jewett, TX","4803900",-96.143847,31.340254,2281,0.83922,0.014908 
"75847","48","04100","TX","Kennard, TX","4804100",-95.161419,31.340111,1859,1,0.010445 
"75848","48","01900","TX","Kirvin, TX","4801900",-96.330506,31.765532,92,1,0.000639 
"75849","48","04100","TX","Latexo, TX","4804100",-95.476417,31.404418,75,1,0.000421 
"75850","48","03900","TX","Leona, TX","4803900",-95.92428,31.140665,671,1,0.004385 
"75851","48","04100","TX","Lovelady, TX","4804100",-95.552199,31.043046,5050,1,0.028375 
"75852","48","03900","TX","Midway, TX","4803900",-95.723392,30.980268,3635,0.966241,0.023757 
"75852","48","04100","TX","Midway, TX","4804100",-95.671199,30.881232,127,0.033759,0.000714 
"75853","48","01800","TX","Montalba, TX","4801800",-95.795218,31.926117,963,1,0.007025 
"75855","48","01900","TX","Oakwood, TX","4801900",-95.913292,31.647704,1076,0.4542,0.007478 
"75855","48","03900","TX","Oakwood, TX","4803900",-95.84605,31.529246,1293,0.5458,0.00845 
"75856","48","04100","TX","Pennington, TX","4804100",-95.240246,31.191457,196,1,0.001101 
"75858","48","04100","TX","Ratcliff, TX (PO Boxes)","4804100",-95.135158,31.391631,43,1,0.000242 
"75859","48","01900","TX","Streetman, TX","4801900",-96.238987,31.890093,1923,1,0.013365 
"75860","48","01900","TX","Teague, TX","4801900",-96.261076,31.634884,6644,1,0.046175 
"75861","48","01800","TX","Tennessee Colony, TX","4801800",-95.897001,31.7961,9017,1,0.065782 
"75862","48","04100","TX","Trinity, TX","4804100",-95.328729,30.932422,10091,1,0.0567 
"75901","48","01700","TX","Lufkin, TX","4801700",-94.693575,31.324459,29036,1,0.191916 
"75904","48","01700","TX","Lufkin, TX","4801700",-94.768133,31.342694,33988,0.999529,0.224647 
"75904","48","04100","TX","Lufkin, TX","4804100",-94.928676,31.265809,16,0.000471,0.00009 
"75925","48","01500","TX","Alto, TX","4801500",-95.063215,31.625178,4179,1,0.032656 
"75926","48","04100","TX","Apple Springs, TX","4804100",-94.982733,31.227818,1070,1,0.006012 
"75928","48","01600","TX","Bon Wier, TX","4801600",-93.689125,30.695332,1411,1,0.012053 
"75929","48","01600","TX","Broaddus, TX","4801600",-94.212264,31.260458,1599,1,0.013659 
"75930","48","01600","TX","Bronson, TX","4801600",-94.026808,31.346196,2023,1,0.017281 
"75931","48","01600","TX","Brookeland, TX","4801600",-94.009167,31.101804,2631,1,0.022474 
"75932","48","01600","TX","Burkeville, TX","4801600",-93.628572,31.06579,1437,1,0.012275 
"75933","48","01600","TX","Call, TX","4801600",-93.836888,30.593077,1599,1,0.013659 
"75934","48","04100","TX","Camden, TX (PO Boxes)","4804100",-94.741643,30.896576,99,1,0.000556 
"75935","48","01600","TX","Center, TX","4801600",-94.185356,31.77686,13685,1,0.116898 
"75936","48","01600","TX","Chester, TX","4801600",-94.589116,30.928941,762,0.857142,0.006509 
"75936","48","04100","TX","Chester, TX","4804100",-94.649501,30.910595,127,0.142857,0.000714 
"75937","48","01700","TX","Chireno, TX","4801700",-94.364215,31.478328,994,1,0.00657 
"75938","48","01600","TX","Colmesneil, TX","4801600",-94.38204,30.913049,2608,1,0.022278 
"75939","48","04100","TX","Corrigan, TX","4804100",-94.806895,31.003262,3992,1,0.02243 
"75941","48","01700","TX","Diboll, TX","4801700",-94.776522,31.192823,9105,1,0.06018 
"75942","48","01600","TX","Doucette, TX (PO Boxes)","4801600",-94.428833,30.819777,115,1,0.000982 
"75943","48","01700","TX","Douglass, TX","4801700",-94.875729,31.64175,1262,1,0.008341 
"75944","48","01700","TX","Etoile, TX (PO Boxes)","4801700",-94.423105,31.361082,1301,1,0.008599 
"75946","48","01500","TX","Garrison, TX","4801500",-94.525522,31.883829,760,0.212409,0.005939 
"75946","48","01700","TX","Garrison, TX","4801700",-94.521219,31.794728,2818,0.787591,0.018626 
"75948","48","01600","TX","Hemphill, TX","4801600",-93.780904,31.332507,6281,1,0.053653 
"75949","48","01700","TX","Huntington, TX","4801700",-94.537556,31.273411,7976,1,0.052718 
"75951","48","01600","TX","Jasper, TX","4801600",-94.02014,30.920863,16134,1,0.137817 
"75954","48","01500","TX","Joaquin, TX","4801500",-94.122867,31.98808,194,0.059146,0.001516 
"75954","48","01600","TX","Joaquin, TX","4801600",-94.055802,31.940625,3086,0.940854,0.026361 
"75956","48","01600","TX","Kirbyville, TX","4801600",-93.921971,30.665351,7623,1,0.065116 
"75959","48","01600","TX","Milam, TX","4801600",-93.823174,31.503456,923,1,0.007884 
"75960","48","04100","TX","Moscow, TX","4804100",-94.828215,30.923709,913,1,0.00513 
"75961","48","01700","TX","Nacogdoches, TX","4801700",-94.584201,31.585332,14910,1,0.098549 
"75962","48","01700","TX","Nacogdoches, TX","4801700",-94.649437,31.618776,3029,1,0.02002 
"75964","48","01700","TX","Nacogdoches, TX","4801700",-94.69671,31.600585,20097,1,0.132833 
"75965","48","01700","TX","Nacogdoches, TX","4801700",-94.636978,31.659125,17591,1,0.11627 
"75966","48","01600","TX","Newton, TX","4801600",-93.754935,30.833168,5371,1,0.045879 
"75968","48","01600","TX","Pineland, TX","4801600",-93.97105,31.263553,1766,1,0.015085 
"75969","48","01500","TX","Pollok, TX","4801500",-94.979022,31.46446,216,0.052478,0.001688 
"75969","48","01700","TX","Pollok, TX","4801700",-94.849284,31.433065,3900,0.947522,0.025777 
"75972","48","01600","TX","San Augustine, TX","4801600",-94.131079,31.504418,6620,1,0.056548 
"75973","48","01600","TX","Shelbyville, TX","4801600",-93.943093,31.728343,2599,1,0.022201 
"75974","48","01500","TX","Tenaha, TX","4801500",-94.226805,32.023775,541,0.173065,0.004228 
"75974","48","01600","TX","Tenaha, TX","4801600",-94.248077,31.924773,2585,0.826935,0.022081 
"75975","48","01500","TX","Timpson, TX","4801500",-94.520896,31.970258,156,0.042174,0.001219 
"75975","48","01600","TX","Timpson, TX","4801600",-94.397531,31.888888,3543,0.957826,0.030264 
"75976","48","01500","TX","Wells, TX","4801500",-94.94382,31.495392,827,1,0.006462 
"75977","48","01600","TX","Wiergate, TX","4801600",-93.769096,31.002237,750,1,0.006407 
"75978","48","01700","TX","Woden, TX (PO Boxes)","4801700",-94.529974,31.510856,144,1,0.000952 
"75979","48","01600","TX","Woodville, TX","4801600",-94.385438,30.768127,11423,1,0.097576 
"75980","48","01600","TX","Zavalla, TX","4801600",-94.336649,31.049397,70,0.024683,0.000598 
"75980","48","01700","TX","Zavalla, TX","4801700",-94.38001,31.155917,2766,0.975317,0.018282 
"76001","48","02506","TX","Arlington, TX","4802506",-97.14416,32.634881,30447,0.999573,0.13585 
"76001","48","02508","TX","Arlington, TX","4802508",-97.185003,32.611235,13,0.000427,0.000077 
"76002","48","02506","TX","Arlington, TX","4802506",-97.0967,32.623347,30269,1,0.135056 
"76006","48","02501","TX","Arlington, TX","4802501",-97.126288,32.78771,1,0.000044,7E-6 
"76006","48","02505","TX","Arlington, TX","4802505",-97.081355,32.778088,22511,0.994346,0.153363 
"76006","48","02508","TX","Arlington, TX","4802508",-97.061729,32.783726,127,0.00561,0.000756 
"76008","48","02503","TX","Aledo, TX","4802503",-97.526776,32.715589,1031,0.075798,0.004436 
"76008","48","02511","TX","Aledo, TX","4802511",-97.629449,32.696563,12571,0.924202,0.091764 
"76009","48","02600","TX","Alvarado, TX","4802600",-97.204239,32.436911,19759,1,0.130911 
"76010","48","02505","TX","Arlington, TX","4802505",-97.08114,32.720781,55459,0.995566,0.377832 
"76010","48","02508","TX","Arlington, TX","4802508",-97.04975,32.731445,247,0.004434,0.001471 
"76011","48","02505","TX","Arlington, TX","4802505",-97.10157,32.757916,21528,0.996943,0.146666 
"76011","48","02508","TX","Arlington, TX","4802508",-97.040329,32.74758,66,0.003056,0.000393 
"76012","48","02505","TX","Arlington, TX","4802505",-97.135977,32.753259,25689,1,0.175015 
"76013","48","02505","TX","Arlington, TX","4802505",-97.134395,32.722356,21581,0.703422,0.147027 
"76013","48","02506","TX","Arlington, TX","4802506",-97.170516,32.714595,9099,0.296577,0.040598 
"76014","48","02506","TX","Arlington, TX","4802506",-97.087244,32.694957,34072,1,0.152024 
"76015","48","02506","TX","Arlington, TX","4802506",-97.134098,32.693036,16658,1,0.074326 
"76016","48","02506","TX","Arlington, TX","4802506",-97.191116,32.687897,30852,1,0.137657 
"76017","48","02506","TX","Arlington, TX","4802506",-97.162449,32.660016,44466,0.994231,0.198401 
"76017","48","02508","TX","Arlington, TX","4802508",-97.212388,32.661554,258,0.005769,0.001536 
"76018","48","02506","TX","Arlington, TX","4802506",-97.090241,32.656061,26938,1,0.120193 
"76020","48","00600","TX","Azle, TX","4800600",-97.54354,32.999469,678,0.024862,0.004396 
"76020","48","02509","TX","Azle, TX","4802509",-97.527646,32.909476,14550,0.533553,0.067742 
"76020","48","02511","TX","Azle, TX","4802511",-97.575813,32.889089,12042,0.441584,0.087903 
"76021","48","02507","TX","Bedford, TX","4802507",-97.132462,32.852052,33673,1,0.229497 
"76022","48","02507","TX","Bedford, TX","4802507",-97.145206,32.829991,13212,1,0.090046 
"76023","48","00600","TX","Boyd, TX","4800600",-97.595088,33.04853,5634,0.966049,0.036529 
"76023","48","02511","TX","Boyd, TX","4802511",-97.594678,32.987947,198,0.033951,0.001445 
"76028","48","02502","TX","Burleson, TX","4802502",-97.241213,32.567622,44,0.000736,0.000339 
"76028","48","02503","TX","Burleson, TX","4802503",-97.306136,32.579941,3437,0.057529,0.014787 
"76028","48","02508","TX","Burleson, TX","4802508",-97.302252,32.566183,13884,0.232391,0.082664 
"76028","48","02600","TX","Burleson, TX","4802600",-97.318069,32.5252,42379,0.709343,0.280778 
"76031","48","02600","TX","Cleburne, TX","4802600",-97.349723,32.36599,17759,1,0.117661 
"76033","48","02600","TX","Cleburne, TX","4802600",-97.413238,32.338553,24804,0.999395,0.164337 
"76033","48","02700","TX","Cleburne, TX","4802700",-97.661404,32.340052,15,0.000604,0.000093 
"76034","48","02507","TX","Colleyville, TX","4802507",-97.13625,32.881646,13347,0.586733,0.090966 
"76034","48","02509","TX","Colleyville, TX","4802509",-97.161751,32.900572,9401,0.413267,0.043769 
"76035","48","02511","TX","Cresson, TX","4802511",-97.61905,32.571678,1095,0.675092,0.007993 
"76035","48","02600","TX","Cresson, TX","4802600",-97.603244,32.535222,131,0.080764,0.000868 
"76035","48","02700","TX","Cresson, TX","4802700",-97.655424,32.534722,396,0.244143,0.002446 
"76036","48","02503","TX","Crowley, TX","4802503",-97.357832,32.588649,3097,0.138556,0.013324 
"76036","48","02508","TX","Crowley, TX","4802508",-97.359167,32.577249,13742,0.614799,0.081819 
"76036","48","02511","TX","Crowley, TX","4802511",-97.411041,32.576356,2841,0.127103,0.020738 
"76036","48","02600","TX","Crowley, TX","4802600",-97.42287,32.543307,2672,0.119542,0.017703 
"76039","48","02501","TX","Euless, TX","4802501",-97.078008,32.86248,24388,0.740714,0.170775 
"76039","48","02507","TX","Euless, TX","4802507",-97.091472,32.851559,8537,0.259286,0.058184 
"76040","48","02501","TX","Euless, TX","4802501",-97.08,32.822427,12768,0.463886,0.089407 
"76040","48","02505","TX","Euless, TX","4802505",-97.085067,32.811439,2,0.000073,0.000014 
"76040","48","02507","TX","Euless, TX","4802507",-97.114848,32.826518,14754,0.536041,0.100555 
"76041","48","02400","TX","Forreston, TX","4802400",-96.854848,32.249197,434,1,0.002901 
"76043","48","02700","TX","Glen Rose, TX","4802700",-97.766118,32.231758,7071,1,0.043682 
"76044","48","02600","TX","Godley, TX","4802600",-97.524091,32.442999,3866,1,0.025614 
"76048","48","02700","TX","Granbury, TX","4802700",-97.790887,32.431218,21989,1,0.135839 
"76049","48","02511","TX","Granbury, TX","4802511",-97.774883,32.562903,486,0.019339,0.003548 
"76049","48","02600","TX","Granbury, TX","4802600",-97.609045,32.352353,245,0.009749,0.001623 
"76049","48","02700","TX","Granbury, TX","4802700",-97.713796,32.434129,24399,0.970911,0.150727 
"76050","48","01900","TX","Grandview, TX","4801900",-97.18286,32.22508,317,0.053957,0.002203 
"76050","48","02400","TX","Grandview, TX","4802400",-97.036753,32.256401,220,0.037447,0.00147 
"76050","48","02600","TX","Grandview, TX","4802600",-97.21405,32.279642,5338,0.908596,0.035366 
"76051","48","02507","TX","Grapevine, TX","4802507",-97.113956,32.891007,3021,0.06522,0.02059 
"76051","48","02509","TX","Grapevine, TX","4802509",-97.093406,32.933615,43299,0.93478,0.201591 
"76052","48","00600","TX","Fort Worth, TX","4800600",-97.435135,33.029843,606,0.037887,0.003929 
"76052","48","02202","TX","Fort Worth, TX","4802202",-97.383806,33.006897,644,0.040263,0.001894 
"76052","48","02509","TX","Fort Worth, TX","4802509",-97.383685,32.963028,14745,0.92185,0.06865 
"76053","48","02501","TX","Hurst, TX","4802501",-97.179457,32.805988,3013,0.106013,0.021098 
"76053","48","02507","TX","Hurst, TX","4802507",-97.177656,32.820895,25408,0.893987,0.173167 
"76054","48","02507","TX","Hurst, TX","4802507",-97.176449,32.858681,10240,0.870452,0.06979 
"76054","48","02509","TX","Hurst, TX","4802509",-97.1779,32.883454,1524,0.129548,0.007095 
"76055","48","01900","TX","Itasca, TX","4801900",-97.152348,32.159113,3084,1,0.021434 
"76058","48","02600","TX","Joshua, TX","4802600",-97.413282,32.469948,17123,1,0.113447 
"76059","48","02600","TX","Keene, TX","4802600",-97.328865,32.392663,4881,1,0.032339 
"76060","48","02502","TX","Kennedale, TX","4802502",-97.239451,32.6481,13,0.001922,0.0001 
"76060","48","02506","TX","Kennedale, TX","4802506",-97.201156,32.646204,1098,0.16233,0.004899 
"76060","48","02508","TX","Kennedale, TX","4802508",-97.214783,32.646184,5653,0.835748,0.033657 
"76061","48","02600","TX","Lillian, TX (PO Boxes)","4802600",-97.185246,32.507153,152,1,0.001007 
"76063","48","02506","TX","Mansfield, TX","4802506",-97.130235,32.610722,223,0.003634,0.000995 
"76063","48","02508","TX","Mansfield, TX","4802508",-97.125695,32.585522,58216,0.948746,0.346612 
"76063","48","02600","TX","Mansfield, TX","4802600",-97.146681,32.540939,2922,0.04762,0.019359 
"76064","48","02400","TX","Maypearl, TX","4802400",-97.023133,32.307535,1883,1,0.012586 
"76065","48","02400","TX","Midlothian, TX","4802400",-96.973258,32.472339,28986,1,0.193744 
"76066","48","02511","TX","Millsap, TX","4802511",-97.995694,32.717666,2990,0.951623,0.021826 
"76066","48","02800","TX","Millsap, TX","4802800",-98.065931,32.713325,152,0.048377,0.001303 
"76067","48","02511","TX","Mineral Wells, TX","4802511",-98.043535,32.832953,2298,0.103902,0.016775 
"76067","48","02800","TX","Mineral Wells, TX","4802800",-98.107425,32.803588,19819,0.896098,0.169868 
"76070","48","02600","TX","Nemo, TX","4802600",-97.603269,32.270661,24,0.031915,0.000159 
"76070","48","02700","TX","Nemo, TX","4802700",-97.659249,32.25711,728,0.968085,0.004497 
"76071","48","00600","TX","Pecan Acres, TX","4800600",-97.491004,33.005552,2955,0.89006,0.019159 
"76071","48","02509","TX","Pecan Acres, TX","4802509",-97.451565,32.989736,365,0.10994,0.001699 
"76073","48","00600","TX","Paradise, TX","4800600",-97.721987,33.103669,5327,1,0.034539 
"76077","48","02700","TX","Rainbow, TX","4802700",-97.705107,32.278929,590,1,0.003645 
"76078","48","00600","TX","Rhome, TX","4800600",-97.468393,33.085911,7829,0.913322,0.050761 
"76078","48","02202","TX","Rhome, TX","4802202",-97.394669,33.040171,743,0.086678,0.002185 
"76082","48","00600","TX","Springtown, TX","4800600",-97.750532,33.015945,2253,0.126944,0.014608 
"76082","48","02511","TX","Springtown, TX","4802511",-97.681964,32.953337,15495,0.873056,0.113109 
"76084","48","02400","TX","Venus, TX","4802400",-97.054158,32.388924,1405,0.168728,0.009391 
"76084","48","02600","TX","Venus, TX","4802600",-97.10913,32.447913,6922,0.831272,0.045861 
"76085","48","02511","TX","Weatherford, TX","4802511",-97.693566,32.849803,8787,1,0.064142 
"76086","48","02511","TX","Weatherford, TX","4802511",-97.788741,32.75509,20196,1,0.147425 
"76087","48","02511","TX","Weatherford, TX","4802511",-97.749658,32.714074,24417,0.986705,0.178237 
"76087","48","02700","TX","Weatherford, TX","4802700",-97.82611,32.537767,329,0.013295,0.002032 
"76088","48","02511","TX","Weatherford, TX","4802511",-97.871256,32.815261,11499,1,0.083939 
"76092","48","02201","TX","Southlake, TX","4802201",-97.154407,32.994203,939,0.035209,0.002903 
"76092","48","02507","TX","Southlake, TX","4802507",-97.137451,32.928496,7189,0.269564,0.048996 
"76092","48","02509","TX","Southlake, TX","4802509",-97.160605,32.949465,18541,0.695226,0.086323 
"76093","48","01900","TX","Rio Vista, TX","4801900",-97.364433,32.189932,138,0.065871,0.000959 
"76093","48","02600","TX","Rio Vista, TX","4802600",-97.388253,32.227582,1957,0.934129,0.012966 
"76102","48","02501","TX","Fort Worth, TX","4802501",-97.327154,32.756804,6782,0.836148,0.04749 
"76102","48","02504","TX","Fort Worth, TX","4802504",-97.341278,32.749484,1329,0.163851,0.0049 
"76103","48","02501","TX","Fort Worth, TX","4802501",-97.262519,32.746165,14572,1,0.102039 
"76104","48","02501","TX","Fort Worth, TX","4802501",-97.303244,32.736724,941,0.053938,0.006589 
"76104","48","02502","TX","Fort Worth, TX","4802502",-97.318188,32.724169,16505,0.946062,0.127276 
"76105","48","02501","TX","Fort Worth, TX","4802501",-97.26573,32.724294,10061,0.453321,0.070451 
