"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"37","02702","01204","NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns","3702702",-78.563467,35.729912,22542,0.101467,0.20627 
"37","02702","01205","NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns","3702702",-78.696481,35.636539,100057,0.450382,0.970127 
"37","02702","01208","NC","Wake County (Southwest)--Apex & Holly Springs Towns","3702702",-78.847187,35.708501,92786,0.417654,0.922463 
"37","02702","03800","NC","Harnett County","3702702",-78.787534,35.54301,34,0.000153,0.000296 
"37","02703","01201","NC","Raleigh City (South & Central)","3702703",-78.581257,35.777557,62,0.00031,0.000468 
"37","02703","01202","NC","Raleigh City (North)","3702703",-78.618878,35.84909,5861,0.029283,0.046494 
"37","02703","01203","NC","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns","3702703",-78.516903,35.928417,73220,0.365824,0.723396 
"37","02703","01204","NC","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns","3702703",-78.445674,35.801024,65601,0.327757,0.60028 
"37","02703","01206","NC","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town","3702703",-78.685129,35.934328,55407,0.276826,0.538496 
"37","02801","01301","NC","Durham County (South)--Durham City (South)","3702801",-78.922803,35.94799,141130,1,1 
"37","02802","01302","NC","Durham County (North)--Durham City (North)","3702802",-78.888042,36.036765,126105,1,0.997216 
"37","02900","01400","NC","Orange County--Chapel Hill Town","3702900",-79.081266,35.978596,133801,0.678146,1 
"37","02900","01500","NC","Chatham & Lee Counties","3702900",-79.236473,35.744131,63503,0.321853,0.523214 
"37","03000","00500","NC","Franklin, Vance & Warren (West) Counties","3703000",-78.340858,36.047826,60619,0.264127,0.501588 
"37","03000","01100","NC","Johnston County","3703000",-78.411938,35.560264,168878,0.735829,1 
"37","03000","01205","NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns","3703000",-78.65855,35.557322,10,0.000044,0.000097 
"37","03100","01205","NC","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns","3703100",-78.716601,35.52185,9,0.000052,0.000087 
"37","03100","01500","NC","Chatham & Lee Counties","3703100",-79.173131,35.45978,57866,0.335418,0.476769 
"37","03100","03800","NC","Harnett County","3703100",-78.84705,35.359809,114644,0.664529,0.999703 
"37","03200","03900","NC","Sampson & Duplin Counties","3703200",-78.178962,34.986943,121934,1,0.999983 
"37","03300","00400","NC","Granville, Person & Caswell Counties","3703300",-78.657081,36.223855,59916,0.474357,0.48673 
"37","03300","00500","NC","Franklin, Vance & Warren (West) Counties","3703300",-78.352546,36.349139,60235,0.476882,0.498411 
"37","03300","00600","NC","Halifax, Hertford, Northampton & Warren (East) Counties","3703300",-77.989271,36.422949,6159,0.048761,0.05723 
"37","03400","00900","NC","Nash & Edgecombe Counties--Rocky Mount City","3703400",-77.824567,35.931204,152392,1,1 
"37","03500","00600","NC","Halifax, Hertford, Northampton & Warren (East) Counties","3703500",-77.459935,36.369866,101459,1,0.94277 
"37","03600","05001","NC","Cumberland County (Central)--Fayetteville City (Central & East)","3703600",-78.928969,35.079446,97471,0.806252,0.896203 
"37","03600","05002","NC","Cumberland County (East)--Hope Mills & Spring Lake Towns","3703600",-78.866715,35.081693,4241,0.03508,0.040435 
"37","03600","05003","NC","Cumberland County (West)--Fayetteville City (West)","3703600",-78.978854,35.047519,19182,0.158668,0.181328 
"37","03700","05001","NC","Cumberland County (Central)--Fayetteville City (Central & East)","3703700",-78.950378,35.108952,11289,0.056861,0.103797 
"37","03700","05002","NC","Cumberland County (East)--Hope Mills & Spring Lake Towns","3703700",-78.880953,35.067666,100644,0.506928,0.959565 
"37","03700","05003","NC","Cumberland County (West)--Fayetteville City (West)","3703700",-79.000423,35.011591,86604,0.436211,0.818671 
"37","03800","04900","NC","Columbus, Bladen & Robeson (East) Counties","3703800",-78.974501,34.547513,13508,0.10068,0.126484 
"37","03800","05100","NC","Robeson County (West)--Lumberton City","3703800",-79.107235,34.688808,120660,0.89932,1 
"37","03900","03700","NC","Moore & Montgomery Counties","3703900",-79.446826,35.244618,88247,0.404812,0.760455 
"37","03900","05200","NC","Hoke, Richmond & Scotland Counties","3703900",-79.461151,34.916431,129748,0.595188,1 
"37","04000","04600","NC","Pender & New Hanover (North) Counties","3704000",-77.84324,34.289337,50972,0.164374,0.493967 
"37","04000","04700","NC","New Hanover County (South)--Wilmington City","3704000",-77.891369,34.185596,151695,0.489184,1 
"37","04000","04800","NC","Brunswick County","3704000",-78.229006,34.03637,107431,0.346442,1 
"37","04100","04600","NC","Pender & New Hanover (North) Counties","3704100",-77.836115,34.469476,52217,0.358867,0.506032 
"37","04100","04900","NC","Columbus, Bladen & Robeson (East) Counties","3704100",-78.683524,34.403215,93288,0.641132,0.873516 
"37","04200","03900","NC","Sampson & Duplin Counties","3704200",-77.652016,34.929624,2,0.000011,0.000016 
"37","04200","04100","NC","Lenoir, Onslow (North) & Jones Counties","3704200",-77.513321,34.805918,39974,0.224859,0.364653 
"37","04200","04500","NC","Onslow County (South)--Jacksonville City","3704200",-77.36796,34.722872,137798,0.77513,1 
"37","04300","04000","NC","Wayne County","3704300",-77.988446,35.370731,122623,1,1 
"37","04400","01000","NC","Wilson & Greene Counties--Wilson City","3704400",-77.87681,35.673225,102596,0.633043,1 
"37","04400","04100","NC","Lenoir, Onslow (North) & Jones Counties","3704400",-77.631892,35.262367,59472,0.366957,0.542519 
"37","04500","04100","NC","Lenoir, Onslow (North) & Jones Counties","3704500",-77.35354,35.02773,10176,0.056486,0.092828 
"37","04500","04300","NC","Craven County","3704500",-77.03871,35.066758,103505,0.574549,1 
"37","04500","04400","NC","Carteret, Beaufort & Pamlico Counties","3704500",-76.804409,34.746774,66469,0.368965,0.521849 
"37","04600","04200","NC","Pitt County--Greenville City","3704600",-77.381184,35.579171,168148,1,1 
"37","04700","00800","NC","South & West Albemarle Sound & Northern Outer Banks Regions","3704700",-77.039507,35.949423,45787,0.429159,0.443879 
"37","04700","04400","NC","Carteret, Beaufort & Pamlico Counties","3704700",-76.917597,35.430108,60903,0.57084,0.478151 
"37","04800","00700","NC","Northeast Albemarle Sound Region","3704800",-76.311742,36.302112,114631,0.666474,1 
"37","04800","00800","NC","South & West Albemarle Sound & Northern Outer Banks Regions","3704800",-75.996996,35.849592,57365,0.333525,0.556121 
"38","00100","00100","ND","West North Dakota--Minot City","3800100",-102.806337,47.29074,86542,0.759054,0.495417 
"38","00100","00300","ND","South Central North Dakota--Bismarck City","3800100",-101.011479,46.819739,27471,0.240946,0.229762 
"38","00200","00100","ND","West North Dakota--Minot City","3800200",-101.400862,48.191462,88143,0.4273,0.504582 
"38","00200","00200","ND","East Central North Dakota--Jamestown City","3800200",-100.077973,48.68326,26044,0.126256,0.209328 
"38","00200","00300","ND","South Central North Dakota--Bismarck City","3800200",-100.650292,46.776137,92092,0.446444,0.770238 
"38","00300","00200","ND","East Central North Dakota--Jamestown City","3800300",-98.284281,46.978638,95247,0.916665,0.765546 
"38","00300","00400","ND","Northeast North Dakota--Grand Forks City","3800300",-98.564062,48.346704,8659,0.083335,0.083141 
"38","00400","00500","ND","Cass County--Fargo City","3800400",-96.861425,46.860506,149778,1,1 
"38","00500","00200","ND","East Central North Dakota--Jamestown City","3800500",-98.209477,47.919339,3126,0.031699,0.025125 
"38","00500","00400","ND","Northeast North Dakota--Grand Forks City","3800500",-97.229348,47.987743,95489,0.968301,0.916859 
"39","00100","00100","OH","Defiance, Williams, Henry & Paulding Counties","3900100",-84.393493,41.39794,104894,1,0.842468 
"39","00201","00200","OH","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City","3900201",-84.076827,41.571118,46059,0.270134,0.407194 
"39","00201","00300","OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities","3900201",-83.714638,41.632361,123455,0.724059,0.809233 
"39","00201","00400","OH","Toledo City (West)","3900201",-83.689033,41.612384,990,0.005806,0.007415 
"39","00202","00200","OH","Wood (South), Fulton & Lucas (Southwest) Counties--Bowling Green City","3900202",-83.638747,41.351094,67054,0.440307,0.592805 
"39","00202","00300","OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities","3900202",-83.627173,41.546002,23959,0.157326,0.157048 
"39","00202","00400","OH","Toledo City (West)","3900202",-83.495524,41.724323,3278,0.021525,0.024553 
"39","00202","00600","OH","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City","3900202",-83.481145,41.600251,57998,0.380841,0.549811 
"39","00301","00300","OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities","3900301",-83.685979,41.667015,758,0.007707,0.004969 
"39","00301","00400","OH","Toledo City (West)","3900301",-83.644117,41.628647,73269,0.744952,0.548802 
"39","00301","00500","OH","Toledo City (East)","3900301",-83.590129,41.646329,24327,0.247341,0.165756 
"39","00302","00300","OH","Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities","3900302",-83.650133,41.700425,4386,0.043055,0.02875 
"39","00302","00400","OH","Toledo City (West)","3900302",-83.602403,41.707391,55970,0.549426,0.419229 
"39","00302","00500","OH","Toledo City (East)","3900302",-83.564131,41.691364,35453,0.348022,0.241565 
"39","00302","00600","OH","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City","3900302",-83.474466,41.716826,6061,0.059497,0.057457 
"39","00303","00500","OH","Toledo City (East)","3900303",-83.535904,41.652674,86984,1,0.592679 
"39","00400","00600","OH","Ottawa, Wood (Northeast) & Lucas (East) Counties--Oregon City","3900400",-83.081479,41.531719,41428,0.23086,0.392731 
"39","00400","00700","OH","Erie & Sandusky Counties","3900400",-82.837262,41.377036,138023,0.76914,1 
"39","00501","00801","OH","Lorain County (North)--Elyria & Lorain Cities","3900501",-82.148036,41.410912,133694,1,1 
"39","00502","00802","OH","Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities","3900502",-82.083907,41.373093,167662,1,1 
"39","00601","00901","OH","Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities","3900601",-81.921847,41.428995,103632,0.828459,0.999971 
"39","00601","00902","OH","Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities","3900601",-81.853186,41.464821,21458,0.17154,0.149615 
"39","00602","00901","OH","Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities","3900602",-81.896447,41.374601,3,0.000025,0.000029 
"39","00602","00902","OH","Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities","3900602",-81.817774,41.432345,121963,0.999975,0.850384 
"39","00603","00905","OH","Cleveland City (West)","3900603",-81.781422,41.45472,88628,0.923285,0.870164 
"39","00603","00906","OH","Cleveland City (Central)","3900603",-81.727063,41.462351,7364,0.076715,0.059025 
"39","00604","00904","OH","Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities","3900604",-81.734236,41.39369,113488,0.998425,0.905788 
"39","00604","00905","OH","Cleveland City (West)","3900604",-81.767613,41.444208,179,0.001575,0.001757 
"39","00605","00903","OH","Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities","3900605",-81.747955,41.319598,115383,0.877424,1 
"39","00605","00904","OH","Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities","3900605",-81.674114,41.38121,11804,0.089763,0.094212 
"39","00605","00907","OH","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities","3900605",-81.574399,41.371493,4315,0.032813,0.041188 
"39","00606","00905","OH","Cleveland City (West)","3900606",-81.730792,41.480455,13045,0.13604,0.128078 
"39","00606","00906","OH","Cleveland City (Central)","3900606",-81.701936,41.461427,82846,0.86396,0.664037 
"39","00607","00906","OH","Cleveland City (Central)","3900607",-81.65968,41.494171,12314,0.115725,0.098701 
"39","00607","00908","OH","Cleveland City (East) & Bratenahl Village","3900607",-81.599567,41.537446,94093,0.884274,0.548398 
"39","00608","00906","OH","Cleveland City (Central)","3900608",-81.641701,41.454628,22237,0.22299,0.178237 
"39","00608","00908","OH","Cleveland City (East) & Bratenahl Village","3900608",-81.592794,41.462543,77485,0.77701,0.451602 
"39","00609","00907","OH","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities","3900609",-81.560367,41.414281,99526,1,0.950002 
"39","00610","00909","OH","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities","3900610",-81.568254,41.517772,63964,0.691989,0.430103 
"39","00610","00910","OH","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities","3900610",-81.552655,41.471139,28471,0.308011,0.202327 
"39","00611","00909","OH","Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities","3900611",-81.523861,41.560277,84754,0.889338,0.569897 
"39","00611","00910","OH","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities","3900611",-81.501427,41.560984,10546,0.110661,0.074944 
"39","00612","00907","OH","Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities","3900612",-81.479555,41.363556,923,0.008994,0.00881 
"39","00612","00910","OH","Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities","3900612",-81.457483,41.475578,101701,0.991006,0.722729 
"39","00701","01000","OH","Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities","3900701",-81.42387,41.642834,100417,1,1 
"39","00702","01100","OH","Lake County (East)--Mentor, Painesville Cities & Madison Village","3900702",-81.238065,41.728557,108159,1,0.999898 
"39","00703","01100","OH","Lake County (East)--Mentor, Painesville Cities & Madison Village","3900703",-81.260234,41.702093,11,0.000096,0.000102 
"39","00703","01200","OH","Geauga & Lake (South) Counties","3900703",-81.224766,41.523741,114843,0.999904,1 
"39","00800","01300","OH","Ashtabula County","3900800",-80.767505,41.795339,101497,1,1 
"39","00901","01400","OH","Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties","3900901",-80.773597,41.185213,134069,1,0.999798 
"39","00902","01600","OH","Trumbull County (South Central)--Warren & Niles Cities","3900902",-80.765257,41.209034,117838,1,1 
"39","00903","01500","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown","3900903",-80.659249,41.090656,88481,1,0.448684 
"39","00904","01500","OH","Mahoning County (Northeast)--Youngstown City, Boardman & Austintown","3900904",-80.6792,41.045082,108720,1,0.551315 
"39","01000","01400","OH","Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties","3901000",-81.000269,41.238188,27,0.000167,0.000201 
"39","01000","01700","OH","Portage County","3901000",-81.273459,41.17947,161419,0.999833,1 
"39","01101","01801","OH","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities","3901101",-81.52222,41.260945,112618,1,0.988649 
"39","01102","01802","OH","Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities","3901102",-81.44759,41.133433,109055,0.895567,0.99858 
"39","01102","01803","OH","Summit County (Central)--Akron City (East)","3901102",-81.431184,41.044206,394,0.003236,0.003735 
"39","01102","01804","OH","Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities","3901102",-81.515648,41.164605,12323,0.101197,0.113256 
"39","01103","01803","OH","Summit County (Central)--Akron City (East)","3901103",-81.505058,41.007499,3985,0.036814,0.037779 
"39","01103","01804","OH","Summit County (Central)--Akron (West) & Cuyahoga Falls (West) Cities","3901103",-81.592482,41.09329,13,0.00012,0.000119 
